Date Time,Open,High,Low,Close,SMA 200
2010-02-05 00:00,944800,945650,944500,945450,945737.25
2010-02-08 00:00,945500,945500,944950,945200,945686.50
2010-02-09 00:00,945100,945850,945100,945450,945635.50
2010-02-10 00:00,945350,945500,944650,944850,945588.25
2010-02-11 00:00,944800,944900,943650,944300,945538.25
2010-02-12 00:00,944300,944550,943950,944250,945493.50
2010-02-15 00:00,944550,944750,944400,944700,945451.50
2010-02-16 00:00,944700,944900,944200,944250,945413.25
2010-02-17 00:00,944300,944500,943900,944300,945373.25
2010-02-18 00:00,944300,944350,943550,944050,945338.00
2010-02-19 00:00,944050,944250,943350,943800,945305.00
2010-02-22 00:00,943600,943650,943300,943600,945268.75
2010-02-23 00:00,943550,943800,943250,943550,945233.00
2010-02-24 00:00,943550,944400,943400,944000,945199.00
2010-02-25 00:00,944000,944700,943700,944650,945165.50
2010-02-26 00:00,944550,945300,944500,945150,945134.25
2010-03-01 00:00,945200,945350,945000,945100,945102.25
2010-03-02 00:00,945150,945700,944850,945600,945079.25
2010-03-03 00:00,945550,945750,945200,945250,945058.50
2010-03-04 00:00,945200,945600,945050,945550,945041.00
2010-03-05 00:00,945550,945650,945200,945400,945027.25
2010-03-08 00:00,944700,944850,944250,944450,945012.25
2010-03-09 00:00,944450,944750,944250,944700,944996.00
2010-03-10 00:00,944700,945000,944450,944650,944988.00
2010-03-11 00:00,944600,944800,943350,943400,944972.00
2010-03-12 00:00,943450,943700,943050,943300,944951.00
2010-03-15 00:00,943450,943450,942950,943450,944934.75
2010-03-16 00:00,942950,943500,942850,943400,944924.25
2010-03-17 00:00,943400,944000,943000,943100,944912.75
2010-03-18 00:00,943050,943600,942850,943300,944898.50
2010-03-19 00:00,943300,943450,942900,943000,944891.00
2010-03-22 00:00,943250,943250,942800,942850,944881.25
2010-03-23 00:00,942850,943250,942700,943100,944875.25
2010-03-24 00:00,943100,943200,942500,942800,944868.75
2010-03-25 00:00,942800,942850,941600,942200,944856.00
2010-03-26 00:00,942150,942750,941500,942350,944843.75
2010-03-29 00:00,942500,942500,941600,941750,944824.75
2010-03-30 00:00,941750,941950,941550,941750,944807.75
2010-03-31 00:00,941700,942150,941550,942150,944797.25
2010-04-01 00:00,942100,942450,941850,942200,944800.75
2010-04-06 00:00,941400,941550,941100,941350,944793.00
2010-04-07 00:00,941400,941450,940900,941250,944778.00
2010-04-08 00:00,941300,942000,941200,942000,944768.25
2010-04-09 00:00,942000,942400,941500,941650,944760.25
2010-04-12 00:00,941500,941550,941150,941400,944746.75
2010-04-13 00:00,941450,942200,941350,942050,944730.50
2010-04-14 00:00,941950,942050,941450,941550,944713.25
2010-04-15 00:00,941500,941750,941000,941300,944693.75
2010-04-16 00:00,941350,941750,941200,941700,944672.25
2010-04-19 00:00,942150,942550,942150,942400,944654.25
2010-04-20 00:00,942450,942450,941750,941800,944633.50
2010-04-21 00:00,941700,941700,941150,941350,944611.00
2010-04-22 00:00,941350,941950,941300,941850,944583.50
2010-04-23 00:00,941900,942200,941400,941950,944552.00
2010-04-27 00:00,941400,942150,941300,942050,944524.25
2010-04-28 00:00,942000,943000,941950,942750,944497.00
2010-04-29 00:00,942750,943200,942200,942600,944471.75
2010-04-30 00:00,942450,942900,942300,942800,944455.75
2010-05-03 00:00,942900,942950,942000,942100,944437.75
2010-05-04 00:00,942050,942600,941950,942500,944420.25
2010-05-05 00:00,942550,943550,942450,943300,944415.25
2010-05-06 00:00,943250,944600,943200,944600,944411.50
2010-05-07 00:00,944700,946450,944150,945200,944413.00
2010-05-10 00:00,944800,944850,943650,944350,944411.00
2010-05-11 00:00,944450,945150,944000,945100,944418.00
2010-05-12 00:00,945000,945300,944250,945150,944426.50
2010-05-13 00:00,945050,945050,944550,944550,944433.25
2010-05-14 00:00,944500,945150,944400,944850,944434.00
2010-05-17 00:00,945500,945900,945300,945300,944440.50
2010-05-18 00:00,945200,945750,944800,944950,944443.75
2010-05-19 00:00,944900,946350,944750,945700,944451.50
2010-05-20 00:00,945650,946450,945350,946000,944462.50
2010-05-21 00:00,945850,947200,945700,946100,944473.00
2010-05-24 00:00,946500,946650,946100,946650,944489.25
2010-05-25 00:00,946500,947500,946450,947400,944507.75
2010-05-26 00:00,947500,947800,946600,946800,944526.50
2010-05-27 00:00,946750,947200,946050,946250,944542.25
2010-05-28 00:00,946000,946250,945600,945900,944548.25
2010-05-31 00:00,946550,946750,946100,946250,944562.75
2010-06-01 00:00,946850,947350,946800,947250,944578.00
2010-06-02 00:00,946850,947350,946300,946750,944583.25
2010-06-03 00:00,946600,946950,945600,945750,944585.50
2010-06-04 00:00,945550,946150,945500,945900,944585.50
2010-06-07 00:00,947150,947350,946950,947150,944593.25
2010-06-08 00:00,947100,947550,946600,946750,944596.75
2010-06-09 00:00,946800,947250,946450,947000,944608.50
2010-06-10 00:00,946900,947050,946400,946550,944610.25
2010-06-11 00:00,946450,946550,945800,946050,944608.00
2010-06-15 00:00,946150,946700,945700,946400,944604.00
2010-06-16 00:00,946150,946300,945300,945550,944601.75
2010-06-17 00:00,945600,946250,945300,946200,944602.25
2010-06-18 00:00,946200,946550,945700,946200,944599.75
2010-06-21 00:00,945800,945800,945300,945450,944595.50
2010-06-22 00:00,945450,945950,945100,945850,944592.50
2010-06-23 00:00,945850,946650,945700,946500,944595.75
2010-06-24 00:00,946500,946900,946300,946750,944603.50
2010-06-25 00:00,946800,947450,946750,947300,944610.75
2010-06-28 00:00,947350,947600,947200,947550,944617.25
2010-06-29 00:00,947550,948500,947400,948450,944629.25
2010-06-30 00:00,948550,949100,948350,948950,944637.25
2010-07-01 00:00,948800,949550,948600,949100,944646.25
2010-07-02 00:00,948950,949350,948700,948950,944656.75
2010-07-05 00:00,948950,949450,948850,949300,944669.25
2010-07-06 00:00,949250,949850,949200,949500,944686.00
2010-07-07 00:00,949500,949750,948900,949600,944700.75
2010-07-08 00:00,949550,949650,948500,948650,944712.75
2010-07-09 00:00,948600,949100,948250,948850,944726.75
2010-07-12 00:00,948450,948900,948400,948850,944742.75
2010-07-13 00:00,948750,949200,948650,948950,944756.25
2010-07-14 00:00,948900,949350,948000,948200,944762.75
2010-07-15 00:00,948200,949000,948150,949000,944768.75
2010-07-16 00:00,948900,949200,948200,948800,944777.00
2010-07-19 00:00,949200,949450,948600,948850,944792.75
2010-07-20 00:00,948850,949000,947650,947750,944799.25
2010-07-21 00:00,947750,948250,947200,948150,944798.75
2010-07-22 00:00,948150,948700,947650,948500,944805.00
2010-07-23 00:00,948450,948450,947500,947950,944807.00
2010-07-26 00:00,947250,947650,947200,947550,944806.50
2010-07-27 00:00,947500,947550,947050,947300,944808.75
2010-07-28 00:00,947150,948100,946700,947900,944812.00
2010-07-29 00:00,947800,948200,947450,947550,944820.50
2010-07-30 00:00,947500,948200,947250,948050,944830.00
2010-08-02 00:00,948150,948200,947600,947750,944840.25
2010-08-03 00:00,947750,948650,947550,948300,944863.50
2010-08-04 00:00,948400,948900,948350,948650,944888.75
2010-08-05 00:00,948500,948850,948300,948550,944914.00
2010-08-06 00:00,948450,948800,948350,948450,944937.50
2010-08-09 00:00,949100,949250,948800,948950,944963.00
2010-08-10 00:00,949050,949150,948750,949000,944992.00
2010-08-11 00:00,948950,949750,948850,949600,945027.50
2010-08-12 00:00,949650,950300,949600,949750,945063.50
2010-08-13 00:00,949700,950100,949400,949550,945097.25
2010-08-16 00:00,950150,950600,950100,950400,945132.75
2010-08-17 00:00,950400,951100,950300,950750,945164.50
2010-08-18 00:00,950800,950950,950250,950750,945197.25
2010-08-19 00:00,950900,951550,950800,950850,945229.00
2010-08-20 00:00,950800,951350,950600,950950,945258.50
2010-08-23 00:00,950600,950750,950150,950700,945290.25
2010-08-24 00:00,950700,951550,950650,951500,945327.75
2010-08-25 00:00,951550,952350,951500,952250,945371.50
2010-08-26 00:00,952150,952900,951600,952200,945416.75
2010-08-27 00:00,952150,952300,951600,952000,945460.00
2010-08-30 00:00,951350,951800,951200,951700,945499.75
2010-08-31 00:00,951700,952650,951650,952400,945541.75
2010-09-01 00:00,952500,952900,952000,952000,945580.75
2010-09-02 00:00,952050,952300,951300,951900,945620.00
2010-09-03 00:00,951900,952000,951250,951650,945652.00
2010-09-06 00:00,950800,951000,950600,950850,945680.75
2010-09-07 00:00,950850,951450,950750,951400,945709.25
2010-09-08 00:00,951500,951700,951100,951250,945736.00
2010-09-09 00:00,951100,951400,950350,950750,945758.50
2010-09-10 00:00,950800,951000,949950,950300,945778.00
2010-09-13 00:00,950150,950200,949250,949350,945795.00
2010-09-14 00:00,949350,949750,949050,949700,945808.25
2010-09-15 00:00,949700,950100,949600,949950,945818.50
2010-09-16 00:00,949100,949350,948300,949250,945826.50
2010-09-17 00:00,949150,949250,948400,948550,945830.00
2010-09-20 00:00,948700,949050,948150,948250,945838.25
2010-09-21 00:00,948100,948400,947650,948250,945847.75
2010-09-22 00:00,948300,948900,947600,948700,945860.75
2010-09-23 00:00,948650,949150,948300,948650,945877.50
2010-09-24 00:00,948600,949400,948550,949200,945898.50
2010-09-27 00:00,948350,948600,948250,948400,945913.50
2010-09-28 00:00,948450,949250,948450,949100,945932.00
2010-09-29 00:00,949200,949450,948850,949300,945955.00
2010-09-30 00:00,949200,950200,949100,950100,945982.50
2010-10-01 00:00,950050,950050,949050,949100,946005.00
2010-10-04 00:00,949150,949800,949100,949750,946031.25
2010-10-05 00:00,949700,950100,948700,949950,946060.25
2010-10-06 00:00,950050,950400,949400,949650,946081.75
2010-10-07 00:00,949650,950050,949100,949250,946102.75
2010-10-08 00:00,949350,949850,949100,949800,946132.00
2010-10-11 00:00,949600,949900,949400,949750,946163.75
2010-10-12 00:00,949750,950000,949600,950000,946198.25
2010-10-13 00:00,950050,950200,949400,949750,946239.75
2010-10-14 00:00,949700,949750,949150,949550,946277.75
2010-10-15 00:00,949500,949550,948800,949050,946311.00
2010-10-18 00:00,948200,948450,948050,948350,946346.00
2010-10-19 00:00,948300,948700,948050,948450,946374.75
2010-10-20 00:00,948450,948950,948200,948700,946406.50
2010-10-21 00:00,948600,948850,948200,948550,946436.75
2010-10-22 00:00,948500,948750,948100,948300,946467.50
2010-10-25 00:00,948150,948350,947800,947850,946495.75
2010-10-26 00:00,947750,948150,947700,948100,946522.00
2010-10-27 00:00,948100,948200,947300,947900,946542.00
2010-10-28 00:00,947850,947900,947200,947850,946565.00
2010-10-29 00:00,947800,948000,947250,947700,946586.75
2010-11-01 00:00,947800,947950,947250,947400,946603.75
2010-11-02 00:00,947400,948050,947050,947200,946617.75
2010-11-03 00:00,947300,947450,947100,947250,946634.00
2010-11-04 00:00,947250,947750,946850,947500,946651.50
2010-11-05 00:00,947450,947500,946650,947300,946663.00
2010-11-08 00:00,946850,947150,946800,947000,946675.00
2010-11-09 00:00,946950,947100,946700,946900,946683.00
2010-11-10 00:00,946900,947300,945950,946250,946691.25
2010-11-11 00:00,946150,946600,945550,946450,946695.75
2010-11-12 00:00,946400,946450,946050,946400,946700.00
2010-11-15 00:00,945600,946050,944900,945250,946702.00
2010-11-16 00:00,945600,946050,944900,945250,946704.50
2010-11-17 00:00,945750,945950,945100,945450,946707.75
2010-11-18 00:00,945350,945450,944800,945000,946705.50
2010-11-19 00:00,944950,944950,944050,944900,946704.00
2010-11-22 00:00,944850,945000,944500,944750,946700.50
2010-11-23 00:00,944700,945500,944550,945500,946703.75
2010-11-24 00:00,945500,945900,945200,945250,946708.50
2010-11-25 00:00,945250,945500,944400,944550,946710.00
2010-11-26 00:00,944500,945100,944400,944900,946711.00
2010-11-29 00:00,945100,945200,944750,944950,946714.50
2010-11-30 00:00,944950,945700,944750,945650,946721.25
2010-12-01 00:00,945600,946250,945550,946250,946732.25
2010-12-02 00:00,946300,946350,944850,945750,946742.00
2010-12-03 00:00,945650,945750,944950,945050,946749.25
2010-12-06 00:00,945050,945900,944300,945750,946760.25
2010-12-07 00:00,945750,945900,945250,945400,946767.25
2010-12-08 00:00,945300,945350,943650,943700,946762.50
2010-12-09 00:00,943550,944000,943050,943450,946754.00
2010-12-10 00:00,943350,944000,943150,943950,946748.25
2010-12-13 00:00,943850,943950,942800,943050,946735.50
2010-12-14 00:00,943050,943950,942750,943600,946727.25
2010-12-15 00:00,943650,943950,942850,943000,946714.50
2010-12-16 00:00,943150,943500,942550,943000,946702.50
2010-12-17 00:00,942950,943950,942550,943650,946698.50
2010-12-20 00:00,944000,944500,943800,944300,946696.50
2010-12-21 00:00,944250,944350,943450,943750,946692.00
2010-12-22 00:00,943700,944100,943400,943450,946692.25
2010-12-23 00:00,943350,943550,943000,943050,946691.00
2010-12-24 00:00,942950,943150,942650,943000,946688.75
2010-12-29 00:00,942500,943050,942350,942750,946685.50
2010-12-30 00:00,942700,943800,942600,943750,946688.75
2010-12-31 00:00,943800,944400,943600,944350,946694.00
2011-01-04 00:00,944400,944800,944250,944450,946701.25
2011-01-05 00:00,944450,944600,943950,944600,946710.00
2011-01-06 00:00,944550,944700,943650,944050,946714.75
2011-01-07 00:00,944050,944200,943500,943650,946719.00
2011-01-10 00:00,944400,944600,944200,944450,946730.25
2011-01-11 00:00,944500,945450,944100,945450,946745.75
2011-01-12 00:00,945400,945450,944550,944700,946760.50
2011-01-13 00:00,944650,944650,943800,944200,946772.75
2011-01-14 00:00,944150,944750,944000,944700,946785.50
2011-01-17 00:00,944600,944650,944100,944450,946796.75
2011-01-18 00:00,944400,944750,944400,944550,946812.75
2011-01-19 00:00,944550,944550,943450,943550,946824.25
2011-01-20 00:00,943500,944300,943450,944250,946835.50
2011-01-21 00:00,944300,944300,943150,943300,946843.75
2011-01-24 00:00,943650,943700,943300,943600,946854.75
2011-01-25 00:00,943550,944250,943500,944150,946865.25
2011-01-27 00:00,944500,944700,944000,944500,946880.00
2011-01-28 00:00,944450,944950,944050,944850,946897.75
2011-01-31 00:00,945200,945400,944650,944700,946912.75
2011-02-01 00:00,944700,944900,944200,944550,946923.50
2011-02-02 00:00,944550,944550,943750,944400,946936.50
2011-02-03 00:00,944300,944600,943600,943800,946948.75
2011-02-04 00:00,943750,943900,942750,943050,946954.75
2011-02-07 00:00,942550,942900,942400,942550,946957.75
2011-02-08 00:00,942500,942800,942350,942450,946959.75
2011-02-09 00:00,942400,942650,941950,942350,946957.75
2011-02-10 00:00,942350,942900,942300,942750,946958.50
2011-02-11 00:00,942750,943100,942450,942950,946959.25
2011-02-14 00:00,943000,943350,942650,942800,946962.75
2011-02-15 00:00,942750,942900,942550,942850,946964.50
2011-02-16 00:00,942850,943250,942650,942800,946962.00
2011-02-17 00:00,942750,943200,942750,943050,946954.25
2011-02-18 00:00,943000,943700,943000,943500,946945.75
2011-02-21 00:00,943500,943600,943350,943550,946941.75
2011-02-22 00:00,943500,944050,943450,944000,946936.25
2011-02-23 00:00,944000,944600,943900,944300,946932.00
2011-02-24 00:00,944250,944500,944000,944200,946930.25
2011-02-25 00:00,944200,944700,944150,944600,946929.00
2011-02-28 00:00,944650,945200,944650,945000,946927.50
2011-03-01 00:00,945000,945150,944600,944800,946926.75
2011-03-02 00:00,944750,945200,944400,945100,946923.75
2011-03-03 00:00,945100,945150,944400,944700,946917.25
2011-03-04 00:00,944600,944800,943800,944150,946907.50
2011-03-07 00:00,944400,944800,944350,944750,946898.00
2011-03-08 00:00,944750,944850,944150,944450,946883.25
2011-03-09 00:00,944450,944800,944150,944350,946871.00
2011-03-10 00:00,944300,945050,944300,945000,946864.75
2011-03-11 00:00,945000,945550,944950,945150,946861.00
2011-03-14 00:00,945200,945650,945050,945600,946857.75
2011-03-15 00:00,945600,946050,945350,945450,946848.75
2011-03-16 00:00,945800,946700,945500,945800,946844.00
2011-03-17 00:00,945850,946950,945600,946250,946846.50
2011-03-18 00:00,946200,946400,945750,945850,946846.25
2011-03-21 00:00,945800,945950,945450,945500,946838.00
2011-03-22 00:00,945500,945800,945250,945700,946832.75
2011-03-23 00:00,945700,945750,945200,945550,946825.50
2011-03-24 00:00,945550,946050,945400,945750,946821.50
2011-03-25 00:00,945750,945950,945200,945500,946818.75
2011-03-28 00:00,945200,945200,944700,944950,946811.50
2011-03-29 00:00,944900,945300,944650,945200,946809.75
2011-03-30 00:00,945150,945300,944500,944600,946801.75
2011-03-31 00:00,944600,945100,944500,945000,946795.75
2011-04-01 00:00,945000,945300,944250,944450,946790.75
2011-04-04 00:00,944650,944650,944300,944450,946783.75
2011-04-05 00:00,944400,944850,944250,944800,946775.25
2011-04-06 00:00,944800,945000,944350,944400,946763.50
2011-04-07 00:00,944350,944500,943600,943850,946746.25
2011-04-08 00:00,943800,944050,943300,943400,946725.50
2011-04-11 00:00,943300,943300,942950,943150,946699.00
2011-04-12 00:00,943100,943900,943000,943650,946672.50
2011-04-13 00:00,943650,944000,943450,943600,946645.00
2011-04-14 00:00,943500,944000,943400,943800,946619.25
2011-04-15 00:00,943900,944100,943450,944000,946592.75
2011-04-18 00:00,944250,944400,943800,943900,946564.75
2011-04-19 00:00,943950,945100,943850,944950,946541.50
2011-04-20 00:00,944900,945250,944500,944700,946521.75
2011-04-21 00:00,944650,944800,944300,944800,946501.50
2011-04-27 00:00,945150,945750,944850,945350,946484.00
2011-04-28 00:00,945250,945600,944850,945450,946466.50
2011-04-29 00:00,945450,945750,945250,945600,946453.50
2011-05-02 00:00,945650,945700,945350,945500,946436.00
2011-05-03 00:00,945500,946200,945400,945900,946421.50
2011-05-04 00:00,945800,946250,945500,945950,946407.00
2011-05-05 00:00,945850,946300,945650,946200,946399.25
2011-05-06 00:00,946200,946650,945600,945650,946386.75
2011-05-09 00:00,945450,945900,945400,945750,946373.00
2011-05-10 00:00,945700,946100,945650,946050,946363.50
2011-05-11 00:00,946000,946100,945250,945500,946353.25
2011-05-12 00:00,945500,946500,945350,946400,946348.75
2011-05-13 00:00,946450,946600,945900,946300,946340.75
2011-05-16 00:00,946650,946750,946500,946650,946336.25
2011-05-17 00:00,946600,946700,946050,946100,946326.50
2011-05-18 00:00,946100,946600,945900,946550,946320.50
2011-05-19 00:00,946500,946800,946300,946550,946311.75
2011-05-20 00:00,946500,946950,946300,946850,946302.75
2011-05-23 00:00,947000,947400,946950,947350,946296.75
2011-05-24 00:00,947400,947550,947050,947200,946290.50
2011-05-25 00:00,947100,947500,946900,947450,946283.00
2011-05-26 00:00,947400,947450,947050,947200,946274.00
2011-05-27 00:00,947150,947900,947050,947750,946264.75
2011-05-30 00:00,947850,948150,947750,948100,946256.50
2011-05-31 00:00,948050,948200,947700,947950,946248.50
2011-06-01 00:00,947950,948050,947100,947200,946232.50
2011-06-02 00:00,947150,948200,947100,947700,946217.25
2011-06-03 00:00,947700,948150,947400,947750,946202.25
2011-06-06 00:00,947600,948050,947500,947950,946187.75
2011-06-07 00:00,947900,948100,947350,947850,946172.25
2011-06-08 00:00,947800,947800,947200,947500,946156.25
2011-06-09 00:00,947500,948250,947450,948050,946139.00
2011-06-10 00:00,947950,948250,947500,948250,946119.00
2011-06-14 00:00,948300,948500,948050,948050,946098.25
2011-06-15 00:00,947950,948150,947300,947550,946076.00
2011-06-16 00:00,947800,949500,947500,949150,946063.25
2011-06-17 00:00,949150,949300,948600,948750,946045.00
2011-06-20 00:00,948800,949400,948650,949300,946031.50
2011-06-21 00:00,949350,949550,948750,949050,946017.25
2011-06-22 00:00,949100,949100,948550,948750,946002.75
2011-06-23 00:00,948850,949150,948700,948950,945993.25
2011-06-24 00:00,949000,949700,948950,949150,945982.00
2011-06-27 00:00,949800,950100,949600,950000,945975.75
2011-06-28 00:00,949850,949950,949050,949300,945968.50
2011-06-29 00:00,949250,949300,947950,948050,945957.25
2011-06-30 00:00,947900,948050,947500,947850,945949.75
2011-07-01 00:00,947850,948100,947050,947150,945937.00
2011-07-04 00:00,947150,947900,947050,947700,945925.75
2011-07-05 00:00,947750,947850,947350,947700,945918.00
2011-07-06 00:00,947750,948150,947650,947800,945914.25
2011-07-07 00:00,947900,948500,947800,947900,945912.50
2011-07-08 00:00,947950,948200,947500,947550,945909.00
2011-07-11 00:00,948750,949150,948550,948850,945909.75
2011-07-12 00:00,948900,950550,948900,950500,945919.00
2011-07-13 00:00,950600,951150,949800,950300,945924.50
2011-07-14 00:00,950150,950850,949550,950750,945936.25
2011-07-15 00:00,950750,951000,950050,950850,945945.00
2011-07-18 00:00,950850,951100,950400,951000,945953.50
2011-07-19 00:00,950950,951250,950750,951050,945958.25
2011-07-20 00:00,950800,951200,950150,950350,945964.50
2011-07-21 00:00,950400,950650,949800,950400,945967.75
2011-07-22 00:00,950400,950700,949600,950250,945969.25
2011-07-25 00:00,950300,950800,950250,950800,945975.00
2011-07-26 00:00,950750,951050,950400,950600,945981.75
2011-07-27 00:00,950550,951100,949900,950200,945983.75
2011-07-28 00:00,950300,950950,950150,950950,945989.75
2011-07-29 00:00,950850,952050,950750,951950,945999.50
2011-08-01 00:00,951650,951800,950900,951000,946005.75
2011-08-02 00:00,951000,952750,950950,952650,946021.25
2011-08-03 00:00,952750,954350,952650,953650,946044.25
2011-08-04 00:00,953600,953750,952650,952700,946066.00
2011-08-05 00:00,952600,956100,952600,955300,946100.25
2011-08-08 00:00,954300,955150,953800,953850,946126.00
2011-08-09 00:00,953450,956650,953400,954250,946154.50
2011-08-10 00:00,953600,955800,953500,954150,946183.75
2011-08-11 00:00,954300,956700,954100,955450,946221.75
2011-08-12 00:00,955600,956500,954500,955700,946259.75
2011-08-15 00:00,954900,955700,954450,954500,946292.75
2011-08-16 00:00,954450,955050,953850,954950,946328.25
2011-08-17 00:00,954850,955700,954850,955100,946365.25
2011-08-18 00:00,955350,956500,954950,956400,946410.25
2011-08-19 00:00,956550,958200,956450,957750,946463.00
2011-08-22 00:00,957300,957550,956900,957300,946513.25
2011-08-23 00:00,957200,957200,956000,956050,946556.00
2011-08-24 00:00,955900,956700,955550,956400,946601.50
2011-08-25 00:00,956400,956650,955250,955700,946645.00
2011-08-26 00:00,955500,956150,954900,956050,946690.75
2011-08-29 00:00,955650,956050,955600,955850,946738.75
2011-08-30 00:00,955850,955950,955200,955800,946785.50
2011-08-31 00:00,955700,956300,955650,956250,946834.75
2011-09-01 00:00,956250,956350,955250,955700,946887.00
2011-09-02 00:00,955700,956200,955200,955850,946940.00
2011-09-05 00:00,957150,957650,956850,957550,947000.50
2011-09-06 00:00,957600,958400,957450,957850,947064.75
2011-09-07 00:00,957700,957950,956550,956650,947123.50
2011-09-08 00:00,956800,957800,956500,957400,947186.75
2011-09-09 00:00,957300,957900,957100,957300,947245.75
2011-09-12 00:00,958300,958850,958150,958850,947313.75
2011-09-13 00:00,958800,959100,958450,958700,947384.50
2011-09-14 00:00,958800,959300,958250,959100,947455.50
2011-09-15 00:00,959100,959200,958450,958750,947524.50
2011-09-16 00:00,958250,958400,957250,957350,947583.00
2011-09-19 00:00,958150,958450,957950,958250,947643.00
2011-09-20 00:00,958200,959000,958100,958300,947705.75
2011-09-21 00:00,958200,958350,957550,957750,947769.25
2011-09-22 00:00,957800,959150,957450,958950,947835.25
2011-09-23 00:00,958850,959900,958850,959700,947906.75
2011-09-26 00:00,959150,959850,959050,959700,947986.75
2011-09-27 00:00,959750,959800,957800,957850,948058.75
2011-09-28 00:00,957900,957900,956800,956950,948123.75
2011-09-29 00:00,956850,957750,956400,957200,948194.50
2011-09-30 00:00,957250,957650,956650,957650,948264.75
2011-10-03 00:00,958300,958850,958000,958850,948344.00
2011-10-04 00:00,958850,959950,958350,959850,948428.25
2011-10-05 00:00,959700,960300,958900,959100,948505.50
2011-10-06 00:00,959150,959200,958050,958150,948574.75
2011-10-07 00:00,958100,958200,956800,957350,948642.75
2011-10-10 00:00,956600,956900,956350,956750,948709.25
2011-10-11 00:00,956700,956950,955500,956400,948776.00
2011-10-12 00:00,956350,956750,956100,956600,948844.00
2011-10-13 00:00,956550,956700,954750,955100,948905.75
2011-10-14 00:00,955200,955900,955000,955350,948963.75
2011-10-17 00:00,954900,955000,953900,953950,949011.75
2011-10-18 00:00,954000,955300,953550,955050,949064.75
2011-10-19 00:00,955050,956100,954750,954950,949116.50
2011-10-20 00:00,954950,955600,954650,955400,949173.25
2011-10-21 00:00,955450,955700,954700,954800,949229.00
2011-10-24 00:00,954600,955050,954550,954700,949280.25
2011-10-25 00:00,954650,954900,954200,954600,949326.00
2011-10-26 00:00,954650,956050,954100,955950,949382.25
2011-10-27 00:00,955950,956000,954600,954750,949435.00
2011-10-28 00:00,954500,954900,953250,954250,949482.75
2011-10-31 00:00,954500,954750,954300,954600,949533.50
2011-11-01 00:00,954600,955700,954500,955650,949589.00
2011-11-02 00:00,955600,957350,955500,957200,949657.25
2011-11-03 00:00,957100,957800,956300,957500,949723.50
2011-11-04 00:00,957550,957700,956400,956600,949790.00
2011-11-07 00:00,956300,957000,956000,957000,949857.00
2011-11-08 00:00,956950,957600,956750,957600,949924.25
2011-11-09 00:00,957600,957800,956650,957500,949989.25
2011-11-10 00:00,957400,959400,957250,958900,950059.50
2011-11-11 00:00,959000,959300,958150,958400,950128.00
2011-11-14 00:00,957650,958000,957550,957650,950193.50
2011-11-15 00:00,957650,959100,957650,958950,950266.25
2011-11-16 00:00,958950,959700,958400,959700,950345.75
2011-11-17 00:00,959800,959950,958700,959050,950425.75
2011-11-18 00:00,958950,959850,958750,959850,950512.25
2011-11-21 00:00,959550,959800,959250,959600,950598.00
2011-11-22 00:00,959600,960550,959500,960200,950687.25
2011-11-23 00:00,960100,960850,959800,960650,950776.75
2011-11-24 00:00,960650,961700,960350,961050,950867.25
2011-11-25 00:00,961000,961300,960300,961150,950959.00
2011-11-28 00:00,960300,960850,959950,960850,951049.00
2011-11-29 00:00,960750,960900,959850,960000,951135.00
2011-11-30 00:00,959950,960450,959350,960350,951221.50
2011-12-01 00:00,960500,960950,959250,959600,951302.00
2011-12-02 00:00,959600,959850,958800,959650,951382.50
2011-12-05 00:00,959350,960050,959200,960000,951462.50
2011-12-06 00:00,959950,960600,959200,960400,951543.00
2011-12-07 00:00,960300,960450,959700,960000,951622.00
2011-12-08 00:00,959950,960800,959400,960400,951701.00
2011-12-09 00:00,960400,961600,959950,961600,951784.00
2011-12-12 00:00,960650,961300,960650,960700,951863.50
2011-12-13 00:00,960700,961750,960500,961450,951945.25
2011-12-14 00:00,961350,961650,960800,960950,952026.50
2011-12-15 00:00,960850,962000,960800,961750,952114.50
2011-12-16 00:00,962300,962500,961650,961750,952199.50
2011-12-19 00:00,962300,962500,962150,962300,952288.75
2011-12-20 00:00,962300,962650,962050,962300,952378.50
2011-12-21 00:00,962150,962350,961450,961650,952461.75
2011-12-22 00:00,961600,962300,961250,962050,952546.25
2011-12-23 00:00,962000,962600,961750,962150,952629.00
2011-12-28 00:00,961750,961950,961450,961800,952710.75
2011-12-29 00:00,961800,962600,961350,962450,952794.00
2011-12-30 00:00,962450,963000,962200,962800,952876.75
2012-01-03 00:00,962600,962600,960900,961100,952953.00
2012-01-04 00:00,961050,961700,961000,961450,953032.75
2012-01-05 00:00,961450,961850,960900,961550,953112.00
2012-01-06 00:00,961500,961650,961200,961450,953191.50
2012-01-09 00:00,961600,962050,961400,962000,953272.75
2012-01-10 00:00,962000,962200,961450,961550,953353.00
2012-01-11 00:00,961400,961800,961250,961600,953436.25
2012-01-12 00:00,961550,962000,961350,961950,953520.00
2012-01-13 00:00,961900,962000,960950,961000,953602.00
2012-01-16 00:00,962250,962750,962200,962750,953690.75
2012-01-17 00:00,962700,962750,961350,961550,953776.25
2012-01-18 00:00,961500,962050,961400,961850,953863.25
2012-01-19 00:00,961900,962250,961350,962000,953949.25
2012-01-20 00:00,962050,962150,961100,961200,954033.25
2012-01-23 00:00,960700,960950,960450,960800,954118.00
2012-01-24 00:00,960800,960900,959900,960550,954203.75
2012-01-25 00:00,960450,960650,959400,959500,954285.50
